-1,,,,,,,Y
1072,Aero Premier De Mexico,Pulkovo Aviation Enterprise,,MIE,AEROPREMIER,Mexico,N
1073,Air Moldova,Pulkovo Aviation Enterprise,9U,MLD,AIR MOLDOVA,Moldova,Y
1074,Amal Airlines,Pulkovo Aviation Enterprise,,MLF,AMAL,Djibouti,N
1075,Air Mali,Pulkovo Aviation Enterprise,,MLI,AIR MALI,Mali,N
1076,Air Madeleine,Pulkovo Aviation Enterprise,,MLN,AIR MADELEINE,Canada,N
1077,Aermarche,Pulkovo Aviation Enterprise,,MMC,AERMARCHE,Italy,N
1078,Air Alsie,Pulkovo Aviation Enterprise,,MMD,MERMAID,Denmark,N
1079,Aviation Company Meridian,Pulkovo Aviation Enterprise,,MMM,AVIAMERIDIAN,Russia,N
1080,AMP Incorporated,Pulkovo Aviation Enterprise,,MMP,AMP-INC,United States,N
1081,Airmax,Pulkovo Aviation Enterprise,,MMX,PERUMAX,Peru,N
1082,Aerolineas Amanecer,Pulkovo Aviation Enterprise,,MNE,AEROAMANECER,Mexico,N
1083,Aero Mongolia,Pulkovo Aviation Enterprise,M0,MNG,AERO MONGOLIA,Mongolia,N
1084,Air Monarch Cargo,Pulkovo Aviation Enterprise,,MOC,MONARCH CARGO,Mexico,N
1085,Aeropublicitaria De Angola,Pulkovo Aviation Enterprise,,MOP,PUBLICITARIA,Angola,N
1086,Aerolineas De Morelia,Pulkovo Aviation Enterprise,,MOR,AEROMORELIA,Mexico,N
1087,Air Plus Comet,Pulkovo Aviation Enterprise,A7,MPD,RED COMET,Spain,Y
1088,Aeromexpress,Pulkovo Aviation Enterprise,QO,MPX,AEROMEXPRESS,Mexico,N
1089,Air ITM,Pulkovo Aviation Enterprise,,MQT,MUSKETEER,France,N
1090,Aeromorelos,Pulkovo Aviation Enterprise,,MRL,AEROMORELOS,Mexico,N
1091,Aerocharter,Pulkovo Aviation Enterprise,,MRM,MARITIME,Canada,N
1092,Abas,Pulkovo Aviation Enterprise,,MRP,ABAS,Czech Republic,N
1093,Air Mauritanie,Pulkovo Aviation Enterprise,MR,MRT,MIKE ROMEO,Mauritania,N
1094,Air Cairo,Pulkovo Aviation Enterprise,,MSC,,Egypt,N
1095,Air Sport,Pulkovo Aviation Enterprise,,MSK,AIR SPORT,Bulgaria,N
1096,Aeromas,Pulkovo Aviation Enterprise,,MSM,AEROMAS EXPRESS,Uruguay,N
1097,Aerol,Pulkovo Aviation Enterprise,,MSO,MESO AMERICANAS,Mexico,N
1098,Aero-Kamov,Pulkovo Aviation Enterprise,,MSV,AERAFKAM,Russia,N
1099,Aerotaxis Metropolitanos,Pulkovo Aviation Enterprise,,MTB,AEROMETROPOLIS,Mexico,N
1100,Aeromet Linea Aerea,Pulkovo Aviation Enterprise,,MTE,AEROMET,Chile,N
1101,Air Metack,Pulkovo Aviation Enterprise,,MTK,AIRMETACK,Angola,N
1102,Air Montegomery,Pulkovo Aviation Enterprise,,MTY,MONTY,United Kingdom,N
1103,Aerotaxi Mexicano,Pulkovo Aviation Enterprise,,MXO,MAXAERO,Mexico,N
1104,Aero Yaqui Mayo,Pulkovo Aviation Enterprise,,MYS,AERO YAQUI,Mexico,N
1105,AVC Airlines,Pulkovo Aviation Enterprise,,MZK,,Japan,N
1106,Aerovias Montes Azules,Pulkovo Aviation Enterprise,,MZL,MONTES AZULES,Mexico,N
1107,Aeroland Airways,Pulkovo Aviation Enterprise,3S,,,Greece,N
1109,Astair,Pulkovo Aviation Enterprise,8D,,,Russian Federation,Y
1110,Albarka Air,Pulkovo Aviation Enterprise,F4,NBK,AL-AIR,Nigeria,N
1111,ACA-Ancargo Air Sociedade de Transporte de Carga Lda,Pulkovo Aviation Enterprise,,NCL,ANCARGO AIR,Angola,N
1112,Aero Servicios de Nuevo Laredo,Pulkovo Aviation Enterprise,,NEL,AEROLAREDO,Mexico,N
1113,Angoavia,Pulkovo Aviation Enterprise,,NGV,ANGOAVIA,Angola,N
1114,Aeroni,Pulkovo Aviation Enterprise,,NID,AERONI,Mexico,N
1115,Aeroejecutiva Nieto,Pulkovo Aviation Enterprise,,NIE,AERONIETO,Mexico,N
1116,Aero Contractors,Pulkovo Aviation Enterprise,AJ,NIG,AEROLINE,Nigeria,Y
1117,Aerokuzbass,Pulkovo Aviation Enterprise,,NKZ,NOVOKUZNETSK,Russia,N
1118,Atlantic Airlines,Pulkovo Aviation Enterprise,,NPT,NEPTUNE,United Kingdom,N
1119,Atlantic Richfield Company,Pulkovo Aviation Enterprise,,NRS,NORTH SLOPE,United States,N
1120,Aerolineas Sosa,Pulkovo Aviation Enterprise,,NSO,SOSA,Honduras,N
1121,Aero Norte,Pulkovo Aviation Enterprise,,NTD,,Mexico,N
1122,Air Inter Ivoire,Pulkovo Aviation Enterprise,,NTV,INTER-IVOIRE,Ivory Coast,N
1123,Aeroservicios De Nuevo Leon,Pulkovo Aviation Enterprise,,NUL,SERVICIOS NUEVOLEON,Mexico,N
1124,Avial NV Aviation Company,Pulkovo Aviation Enterprise,,NVI,NEW AVIAL,Russia,N
1125,Airwing,Pulkovo Aviation Enterprise,,NWG,NORWING,Norway,N
1126,Air Next,Pulkovo Aviation Enterprise,,NXA,BLUE-DOLPHIN,Japan,N
1127,Arkhangelsk 2 Aviation Division,Pulkovo Aviation Enterprise,,OAO,DVINA,Russia,N
1128,Aerogisa,Pulkovo Aviation Enterprise,,OGI,AEROGISA,Mexico,N
1129,Aerolineas Olve,Pulkovo Aviation Enterprise,,OLV,OLVE,Mexico,N
1130,Aeromega,Pulkovo Aviation Enterprise,,OMG,OMEGA,United Kingdom,N
1131,Air One Nine,Pulkovo Aviation Enterprise,,ONR,EDER,Libya,N
1132,Air Ontario,Pulkovo Aviation Enterprise,,ONT,ONTARIO,Canada,N
1133,Aerocorp,Pulkovo Aviation Enterprise,,ORP,CORPSA,Mexico,N
1134,Action Air,Pulkovo Aviation Enterprise,,ORS,AVIATION SERVICE,Italy,N
1135,Aerosan,Pulkovo Aviation Enterprise,,OSN,AEROSAN,Mexico,N
1136,Aviapartner Limited Company,Pulkovo Aviation Enterprise,,OSO,,Russia,N
1137,Aliparma,Pulkovo Aviation Enterprise,,PAJ,ALIPARMA,Italy,N
1138,Air Parabet,Pulkovo Aviation Enterprise,,PBT,PARABET,Bangladesh,N
1139,Air Burundi,Pulkovo Aviation Enterprise,8Y,PBU,AIR-BURUNDI,Burundi,N
1140,Aeropostal Cargo de Mexico,Pulkovo Aviation Enterprise,,PCG,POSTAL CARGO,Mexico,N
1141,Air Pack Express,Pulkovo Aviation Enterprise,,PCK,AIRPACK EXPRESS,Spain,N
1142,Air Palace,Pulkovo Aviation Enterprise,,PCS,AIR PALACE,Mexico,N
1143,Aeropelican Air Services,Pulkovo Aviation Enterprise,OT,PEL,PELICAN,Australia,Y
1144,Aerolineas Chihuahua,Pulkovo Aviation Enterprise,,PFI,PACIFICO CHIHUAHUA,Mexico,N
1145,Air Cargo Express International,Pulkovo Aviation Enterprise,,PFT,PROFREIGHT,United States,N
1146,Al Farana Airline,Pulkovo Aviation Enterprise,,PHR,PHARAOH,Egypt,N
1147,Ave.com,Pulkovo Aviation Enterprise,,PHW,PHOENIX SHARJAH,United Arab Emirates,N
1148,Air South West,Pulkovo Aviation Enterprise,,PIE,PIRATE,United Kingdom,N
1149,Aeroservicios California Pacifico,Pulkovo Aviation Enterprise,,PIF,AEROCALPA,Mexico,N
1150,AST Pakistan Airways,Pulkovo Aviation Enterprise,,PKA,PAKISTAN AIRWAY,Pakistan,N
1151,Aero Personal,Pulkovo Aviation Enterprise,,PNL,AEROPERSONAL,Mexico,N
1152,Aero Servicios Platinum,Pulkovo Aviation Enterprise,,PNU,AERO PLATINUM,Mexico,N
1153,Apoyo Aereo,Pulkovo Aviation Enterprise,,POY,APOYO AEREO,Mexico,N
1154,Aerotransportes Privados,Pulkovo Aviation Enterprise,,PRI,AEROPRIV,Mexico,N
1155,Atlantic Coast Jet,Pulkovo Aviation Enterprise,,PRT,PATRIOT,United States,N
1156,Air Paradise International,Pulkovo Aviation Enterprise,AD,PRZ,RADISAIR,Indonesia,N
1157,Aeroservicio Sipse,Pulkovo Aviation Enterprise,,PSE,SIPSE,Mexico,N
1158,Aeroservicios Corporativos De San Luis,Pulkovo Aviation Enterprise,,PSL,CORSAN,Mexico,N
1159,Aerotransportes Privados,Pulkovo Aviation Enterprise,,PVA,TRANSPRIVADO,Mexico,N
1160,Aereo Taxi Paraza,Pulkovo Aviation Enterprise,,PZA,AEREO PARAZA,Mexico,N
1161,Air Class Lineas Aereas,Pulkovo Aviation Enterprise,QD,QCL,ACLA,Uruguay,N
1162,Aviation Consultancy Office,Pulkovo Aviation Enterprise,,QEA,,Australia,N
1163,Aero Taxi,Pulkovo Aviation Enterprise,,QAT,AIR QUASAR,Canada,N
1164,Aero Taxi Aviation,Pulkovo Aviation Enterprise,,QKC,QUAKER CITY,United States,N
1165,Aviation Quebec Labrador,Pulkovo Aviation Enterprise,,QLA,QUEBEC LABRADOR,Canada,N
1166,African Safari Airways,Pulkovo Aviation Enterprise,QS,QSC,ZEBRA,Kenya,N
1167,Aero Quimmco,Pulkovo Aviation Enterprise,,QUI,QUIMMCO,Mexico,N
1168,Alada,Pulkovo Aviation Enterprise,,RAD,AIR ALADA,Angola,N
1169,Aerotur-Air,Pulkovo Aviation Enterprise,,RAI,DIASA,Kazakhstan,N
1170,Air Center Helicopters,Pulkovo Aviation Enterprise,,RAP,RAPTOR,United States,N
1171,Aur Rum Benin,Pulkovo Aviation Enterprise,,RBE,RUM BENIN,Benin,N
1172,Aeroserivios Del Bajio,Pulkovo Aviation Enterprise,,RBJ,AEROBAJIO,Mexico,N
1173,Airbus France,Pulkovo Aviation Enterprise,4Y,RBU,AIRBUS FRANCE,France,N
1174,Air Roberval,Pulkovo Aviation Enterprise,,RBV,AIR ROBERVAL,Canada,N
1175,Arubaexel,Pulkovo Aviation Enterprise,,RBX,ARUBA,Aruba,N
1176,Air Charters Eelde,Pulkovo Aviation Enterprise,,RCC,RACER,Netherlands,N
1177,Aerocer,Pulkovo Aviation Enterprise,,RCE,AEROCER,Mexico,N
1178,Aeroflot-Cargo,Pulkovo Aviation Enterprise,,RCF,AEROFLOT-CARGO,Russia,N
1179,Air Mobility Command,Pulkovo Aviation Enterprise,MC,RCH,REACH,United States,N
1180,Air Cassai,Pulkovo Aviation Enterprise,,RCI,AIR CASSAI,Angola,N
1181,Aero Renta De Coahuila,Pulkovo Aviation Enterprise,,RCO,AEROCOAHUILA,Mexico,N
1182,Aerocorp,Pulkovo Aviation Enterprise,,RCP,AEROCORPSA,Mexico,N
1183,Aerolineas Regionales,Pulkovo Aviation Enterprise,,RCQ,REGIONAL CARGO,Mexico,N
1184,Atlantic S.L.,Pulkovo Aviation Enterprise,,RCU,AIR COURIER,Spain,N
1185,Air Service Center,Pulkovo Aviation Enterprise,,RCX,SERVICE CENTER,Italy,N
1186,Adygeya Airlines,Pulkovo Aviation Enterprise,,RDD,ADLINES,Russia,N
1187,Air Ada,Pulkovo Aviation Enterprise,,RDM,AIR ADA,Mauritania,N
1188,Aer Arann,Pulkovo Aviation Enterprise,RE,REA,AER ARANN,Ireland,Y
1189,Aero-Rent,Pulkovo Aviation Enterprise,,REN,AERORENT,Mexico,N
1190,Australian Maritime Safety Authority,Pulkovo Aviation Enterprise,,RES,RESCUE,Australia,N
1191,Air Austral,Pulkovo Aviation Enterprise,UU,REU,REUNION,France,Y
1192,Aero-Rey,Pulkovo Aviation Enterprise,,REY,AEROREY,Mexico,N
1193,Aero Africa,Pulkovo Aviation Enterprise,,RFC,AERO AFRICA,Swaziland,N
1194,Aerotransportes Rafilher,Pulkovo Aviation Enterprise,,RFD,RAFHILER,Mexico,N
1195,Argo,Pulkovo Aviation Enterprise,,RGO,ARGOS,Dominican Republic,N
1196,Airbourne School of Flying,Pulkovo Aviation Enterprise,,RGT,AIRGOAT,United Kingdom,N
1197,Air Archipels,Pulkovo Aviation Enterprise,,RHL,ARCHIPELS,France,N
1198,Aviation Ministry of the Interior of the Russian Federation,Pulkovo Aviation Enterprise,,RIF,INTERMIN AVIA,Russian Federation,N
1199,Aeris Gestion,Pulkovo Aviation Enterprise,,RIS,AERIS,Spain,N
1200,Asian Spirit,Pulkovo Aviation Enterprise,6K,RIT,ASIAN SPIRIT,Philippines,Y
1201,Aeroservicios Jet,Pulkovo Aviation Enterprise,,RJS,ASERJET,Mexico,N
1202,Air Afrique,Pulkovo Aviation Enterprise,RK,RKA,AIRAFRIC,Ivory Coast,Y
1203,Airlinair,Pulkovo Aviation Enterprise,A5,RLA,AIRLINAIR,France,Y
1204,Air Nelson,Pulkovo Aviation Enterprise,,RLK,,New Zealand,N
1205,Air Leone,Pulkovo Aviation Enterprise,,RLL,AEROLEONE,Sierra Leone,N
1206,Aero Lanka,Pulkovo Aviation Enterprise,QL,RLN,AERO LANKA,Sri Lanka,Y
1207,Air Alize,Pulkovo Aviation Enterprise,,RLZ,ALIZE,France,N
1208,Air Amder,Pulkovo Aviation Enterprise,,RMD,AIR AMDER,Mauritania,N
1209,Armenian Airlines,Pulkovo Aviation Enterprise,,RME,ARMENIAN,Armenia,N
1210,Armenian International Airways,Pulkovo Aviation Enterprise,MV,RML,,Armenia,N
1211,Arm-Aero,Pulkovo Aviation Enterprise,,RMO,ARM-AERO,Armenia,N
1212,Air Max,Pulkovo Aviation Enterprise,,RMX,AEROMAX,Bulgaria,N
1213,Air Salone,Pulkovo Aviation Enterprise,20,RNE,AIR SALONE,Sierra Leone,Y
1214,Aeronem Air Cargo,Pulkovo Aviation Enterprise,,RNM,AEROMNEM,Ecuador,N
1215,Air Cargo Masters,Pulkovo Aviation Enterprise,,RNR,RUNNER,United States,N
1216,Armavia,Pulkovo Aviation Enterprise,U8,RNV,ARMAVIA,Armenia,Y
1217,Aeroeste,Pulkovo Aviation Enterprise,,ROE,ESTE-BOLIVIA,Bolivia,N
1218,Aero Gen,Pulkovo Aviation Enterprise,,ROH,AEROGEN,Mexico,N
1219,Avior Airlines,Pulkovo Aviation Enterprise,,ROI,AVIOR,Venezuela,N
1220,Aeroel Airways,Pulkovo Aviation Enterprise,,ROL,AEROEL,Israel,N
1221,Aeromar,Pulkovo Aviation Enterprise,BQ,ROM,BRAVO QUEBEC,Dominican Republic,N
1222,Aeroitalia,Pulkovo Aviation Enterprise,,ROO,AEROITALIA,Italy,N
1223,Aerodan,Pulkovo Aviation Enterprise,,ROD,AERODAN,Mexico,N
1224,AeroRep,Pulkovo Aviation Enterprise,P5,RPB,AEROREPUBLICA,Colombia,Y
1225,Aerolineas Del Pacifico,Pulkovo Aviation Enterprise,,RPC,AEROPACSA,Ecuador,N
1226,Aero Roca,Pulkovo Aviation Enterprise,,RRC,AEROROCA,Mexico,N
1227,Aerotransportes Internacionales De Torreon,Pulkovo Aviation Enterprise,,RRE,AERO TORREON,Mexico,N
1228,Acvila Air-Romanian Carrier,Pulkovo Aviation Enterprise,,RRM,AIR ROMANIA,Romania,N
1229,Aerolineas Ejecutivas Tarascas,Pulkovo Aviation Enterprise,,RSC,TARASCAS,Mexico,N
1230,Aero-Service,Pulkovo Aviation Enterprise,BF,RSR,CONGOSERV,Republic of the Congo,Y
1231,Aerosur,Pulkovo Aviation Enterprise,5L,RSU,AEROSUR,Bolivia,Y
1232,Aeronorte,Pulkovo Aviation Enterprise,,RTE,LUZAVIA,Portugal,Y
1233,Artis,Pulkovo Aviation Enterprise,,RTH,ARTHELICO,France,N
1234,Arhabaev Tourism Airlines,Pulkovo Aviation Enterprise,,RTO,ARTOAIR,Kazakhstan,N
1235,Air Turquoise,Pulkovo Aviation Enterprise,,RTQ,TURQUOISE,France,N
1236,Aerotucan,Pulkovo Aviation Enterprise,,RTU,AEROTUCAN,Mexico,N
1237,Air Anastasia,Pulkovo Aviation Enterprise,,RUD,ANASTASIA,Ukraine,N
1238,Air Rum,Pulkovo Aviation Enterprise,,RUM,AIR RUM,Sierra Leone,N
1239,ACT Havayollari,Pulkovo Aviation Enterprise,,RUN,CARGO TURK,Turkey,N
1240,Air VIP,Pulkovo Aviation Enterprise,,RVP,AEROVIP,Portugal,N
1241,Aircompany Veteran,Pulkovo Aviation Enterprise,,RVT,AIR-VET,Armenia,N
1242,Alliance Express Rwanda,Pulkovo Aviation Enterprise,,RWB,,Rwanda,N
1243,Arrow Ecuador Arrowec,Pulkovo Aviation Enterprise,,RWC,ARROWEC,Ecuador,N
1244,Aerogroup 98 Limited,Pulkovo Aviation Enterprise,,RWY,TYNWALD,United Kingdom,N
1245,Aeroxtra,Pulkovo Aviation Enterprise,,RXT,AERO-EXTRA,Mexico,N
1246,Express Air Charter,Pulkovo Aviation Enterprise,,RXX,REX AIR,Canada,N
1247,Air Whitsunday,Pulkovo Aviation Enterprise,,RWS,,Australia,N
1248,Aero Zambia,Pulkovo Aviation Enterprise,,RZL,AERO ZAMBIA,Zambia,N
1249,Aero Zano,Pulkovo Aviation Enterprise,,RZN,ZANO,Mexico,N
1250,Anoka Air Charter,Pulkovo Aviation Enterprise,,RZZ,RED ZONE,United States,N
1251,Aerosaab,Pulkovo Aviation Enterprise,,SBH,AEROSAAB,Mexico,N
1252,Associated Aviation,Pulkovo Aviation Enterprise,,SCD,ASSOCIATED,Nigeria,N
1253,American Jet International,Pulkovo Aviation Enterprise,,SCM,SCREAMER,United States,N
1254,Air Santo Domingo,Pulkovo Aviation Enterprise,EX,SDO,AERO DOMINGO,Dominican Republic,N
1255,Aero Sudpacifico,Pulkovo Aviation Enterprise,,SDP,SUDPACIFICO,Mexico,N
1256,Aero Servicios Ejecutivas Del Pacifico,Pulkovo Aviation Enterprise,,SEF,SERVIPACIFICO,Mexico,N
1257,Aero California,Pulkovo Aviation Enterprise,JR,SER,AEROCALIFORNIA,Mexico,N
1258,A-Safar Air Services,Pulkovo Aviation Enterprise,,SFM,AIR SAFAR,Nigeria,N
1259,Aerosegovia,Pulkovo Aviation Enterprise,,SGV,SEGOVIA,Nicaragua,N
1260,Airshare Holdings,Pulkovo Aviation Enterprise,,SHH,AIRSHARE,United Kingdom,N
1261,Aerosiyusa,Pulkovo Aviation Enterprise,,SIY,SIYUSA,Mexico,N
1262,Aero Silza,Pulkovo Aviation Enterprise,,SIZ,AEROSILZA,Mexico,N
1263,Air San Juan,Pulkovo Aviation Enterprise,,SJN,SAN JUAN,United States,N
1264,Aero-North Aviation Services,Pulkovo Aviation Enterprise,,SKP,SKIPPER,Canada,N
1265,Aero Sami,Pulkovo Aviation Enterprise,,SMI,SAMI,Mexico,N
1266,Avient Aviation,Pulkovo Aviation Enterprise,Z3,SMJ,AVAVIA,Zimbabwe,Y
1267,Aerolineas Sol,Pulkovo Aviation Enterprise,,SOD,ALSOL,Mexico,N
1268,Air Soleil,Pulkovo Aviation Enterprise,,SOE,AIR SOLEIL,Mauritania,N
1269,Aero Soga,Pulkovo Aviation Enterprise,,SOG,AEROSOGA,Guinea-Bissau,N
1270,Airspeed Aviation,Pulkovo Aviation Enterprise,,SPD,SPEEDLINE,Canada,N
1271,Air Service,Pulkovo Aviation Enterprise,M3,SPJ,AIR SKOPJE,Macedonia,N
1272,Aeroservicios Ejecutivos Del Pacifico,Pulkovo Aviation Enterprise,,SPO,EJECTUIV PACIFICO,Mexico,N
1273,Asian Aerospace Service,Pulkovo Aviation Enterprise,,SPY,THAI SPACE,Thailand,N
1274,Airworld,Pulkovo Aviation Enterprise,,SPZ,SPEED SERVICE,South Africa,N
1275,Alsaqer Aviation,Pulkovo Aviation Enterprise,,SQR,ALSAQER AVIATION,Libya,N
1276,Air Safaris and Services,Pulkovo Aviation Enterprise,,SRI,AIRSAFARI,New Zealand,N
1277,Aero Servicio Corporativo,Pulkovo Aviation Enterprise,,SRV,SERVICORP,Mexico,N
1278,Air Sultan,Pulkovo Aviation Enterprise,,SSL,SIERRA SULTAN,Sierra Leone,N
1279,Aero 1 Pro-Jet,Pulkovo Aviation Enterprise,,SSM,RAPID,Canada,N
1280,Airquarius Air Charter,Pulkovo Aviation Enterprise,,SSN,SUNSTREAM,South Africa,N
1281,Aeropac,Pulkovo Aviation Enterprise,,STK,SAT PAK,United States,N
1282,Air St. Thomas,Pulkovo Aviation Enterprise,,STT,PARADISE,United States,N
1283,Aerolineas Del Sureste,Pulkovo Aviation Enterprise,,SUE,AEROSURESTE,Mexico,N
1284,Aerial Surveys (1980) Limited,Pulkovo Aviation Enterprise,,SUY,SURVEY,New Zealand,N
1285,Air Slovakia,Pulkovo Aviation Enterprise,GM,SVK,SLOVAKIA,Slovakia,N
1286,Adler Aviation,Pulkovo Aviation Enterprise,,SWH,SHOCKWAVE,Canada,N
1287,Aircompany Yakutia,Pulkovo Aviation Enterprise,R3,SYL,AIR YAKUTIA,Russia,Y
1288,Aerosud Aviation,Pulkovo Aviation Enterprise,,SYT,SKYTRACK,South Africa,N
1289,Aeroservicios de La Costa,Pulkovo Aviation Enterprise,,TAA,AERO COSTA,Mexico,N
1290,Aeromar,Pulkovo Aviation Enterprise,VW,TAO,TRANS-AEROMAR,Mexico,Y
1291,Aerotrebol,Pulkovo Aviation Enterprise,,TBL,AEROTREBOL,Mexico,N
1292,Aero Taxi de Los Cabos,Pulkovo Aviation Enterprise,,TBO,AERO CABOS,Mexico,N
1293,Air Turks and Caicos,Pulkovo Aviation Enterprise,JY,TCI,KERRMONT,Turks and Caicos Islands,N
1294,Aerotranscolombina de Carga,Pulkovo Aviation Enterprise,,TCO,TRANSCOLOMBIA,Colombia,N
1295,Air Cargo Express,Pulkovo Aviation Enterprise,,TDG,TURBO DOG,United States,N
1296,Atlas Helicopters,Pulkovo Aviation Enterprise,,TDT,TRIDENT,United Kingdom,N
1297,Air Today,Pulkovo Aviation Enterprise,,TDY,AIR TODAY,United States,N
1298,Aero Servicios Azteca,Pulkovo Aviation Enterprise,,TED,AEROAZTECA,Mexico,N
1299,Arkefly,Pulkovo Aviation Enterprise,OR,TFL,ARKEFLY,Netherlands,Y
1300,Antair,Pulkovo Aviation Enterprise,,TIR,ANTAIR,Mexico,N
1301,Atlantique Air Assistance,Pulkovo Aviation Enterprise,,TLB,TRIPLE-A,France,N
1302,Aero Taxi Autlan,Pulkovo Aviation Enterprise,,TLD,AEREO AUTLAN,Mexico,N
1303,Aero Util,Pulkovo Aviation Enterprise,,TLE,AEROUTIL,Mexico,N
1304,Aero Toluca Internactional,Pulkovo Aviation Enterprise,,TLU,AEROTOLUCA,Mexico,N
1305,Aero Taxi del Centro de Mexico,Pulkovo Aviation Enterprise,,TME,TAXICENTRO,Mexico,N
1306,Aerotropical,Pulkovo Aviation Enterprise,,TOC,TROPICMEX,Mexico,N
1307,Air Tomisko,Pulkovo Aviation Enterprise,,TOH,TOMISKO CARGO,Serbia,N
1308,Airlines PNG,Pulkovo Aviation Enterprise,CG,TOK,BALUS,Papua New Guinea,Y
1309,Aero Tanala,Pulkovo Aviation Enterprise,,TON,AEROTANALA,Mexico,N
1310,Aero Tropical,Pulkovo Aviation Enterprise,,TPB,AERO TROPICAL,Angola,N
1311,Air Cal,Pulkovo Aviation Enterprise,TY,TPC,AIRCAL,France,N
1312,Air Horizon,Pulkovo Aviation Enterprise,,TPK,TCHAD-HORIZON,Chad,N
1313,Aero Taxi del Potosi,Pulkovo Aviation Enterprise,,TPO,TAXI-POTOSI,Mexico,N
1314,Aeroturquesa,Pulkovo Aviation Enterprise,,TQS,AEROTURQUESA,Mexico,N
1315,Airmark Aviation,Pulkovo Aviation Enterprise,,TRH,TRANSTAR,United States,N
1316,AirTran Airways,Pulkovo Aviation Enterprise,FL,TRS,CITRUS,United States,Y
1317,Air Transat,Pulkovo Aviation Enterprise,TS,TSC,TRANSAT,Canada,Y
1318,airtransse,Pulkovo Aviation Enterprise,,TSQ,AIRTRA,Japan,N
1319,Aerolineas Turisticas del Caribe,Pulkovo Aviation Enterprise,,TTB,AERO TURISTICAS,Mexico,N
1320,Avcenter,Pulkovo Aviation Enterprise,,TTE,TETON,United States,N
1321,Air Tungaru,Pulkovo Aviation Enterprise,,TUN,TUNGARU,Kiribati,N
1322,Avialeasing Aviation Company,Pulkovo Aviation Enterprise,EC,TWN,TWINARROW,Uzbekistan,Y
1323,Aerotaxis del Noroeste,Pulkovo Aviation Enterprise,,TXD,TAXI OESTE,Mexico,N
1324,Aerotaxis Alfe,Pulkovo Aviation Enterprise,,TXF,ALFE,Mexico,N
1325,Aereotaxis,Pulkovo Aviation Enterprise,,TXI,AEREOTAXIS,Mexico,N
1326,Tyrolean Airways,Pulkovo Aviation Enterprise,VO,TYR,TYROLEAN,Austria,Y
1327,Aero Tomza,Pulkovo Aviation Enterprise,,TZA,AERO TOMZA,Mexico,N
1328,Air Zambezi,Pulkovo Aviation Enterprise,,TZT,ZAMBEZI,Zimbabwe,N
1329,Afra Airlines,Pulkovo Aviation Enterprise,,UAG,AFRALINE,Ghana,N
1330,Aerostar Airlines,Pulkovo Aviation Enterprise,,UAR,AEROSTAR,Ukraine,N
1331,Air Division of the Eastern Kazakhstan Region,Pulkovo Aviation Enterprise,,UCK,GALETA,Kazakhstan,N
1332,Aero-Charter Ukraine,Pulkovo Aviation Enterprise,DW,UCR,CHARTER UKRAINE,Ukraine,N
1333,Air LA,Pulkovo Aviation Enterprise,,UED,AIR L-A,United States,N
1334,Air Ukraine,Pulkovo Aviation Enterprise,6U,UKR,AIR UKRAINE,Ukraine,N
1335,Air Umbria,Pulkovo Aviation Enterprise,,UMB,AIR UMBRIA,Italy,N
1336,Atuneros Unidos de California,Pulkovo Aviation Enterprise,,UND,ATUNEROS UNIDOS,Mexico,N
1337,Aeroclub Flaps,Pulkovo Aviation Enterprise,,FLP,AEROCLUB FLAPS,Spain,N
1338,Aerolineas Galapagos (Aerogal),Pulkovo Aviation Enterprise,2K,GLG,AEROGAL,Ecuador,Y
1339,Air Castle Corporation / Global Airways,Pulkovo Aviation Enterprise,,GLB,GLO-AIR,United States,N
1340,Alrosa Mirny Air Enterprise,Pulkovo Aviation Enterprise,6R,DRU,MIRNY,Russia,Y
1341,Bearing Supplies Limited,Pulkovo Aviation Enterprise,,PVO,PROVOST,United Kingdom,N
1342,Balkan Agro Aviation,Pulkovo Aviation Enterprise,,BAA,BALKAN AGRO,Bulgaria,N
1343,Bahrain Air BSC (Closed),Pulkovo Aviation Enterprise,,BAB,AWAL,Bahrain,N
1344,BAC Leasing Limited,Pulkovo Aviation Enterprise,,BAC, ,United Kingdom,N
1345,BAE Systems,Pulkovo Aviation Enterprise,,BAE,FELIX,United Kingdom,N
1346,Belgian Air Force,Pulkovo Aviation Enterprise,,BAF,BELGIAN AIRFORCE,Belgium,N
1347,Baker Aviation,Pulkovo Aviation Enterprise,8Q,BAJ,BAKER AVIATION,United States,N
1348,Blackhawk Airways,Pulkovo Aviation Enterprise,,BAK,BLACKHAWK,United States,N
1349,Britannia Airways,Pulkovo Aviation Enterprise,,BAL,BRITANNIA,United Kingdom,N
1350,Business Air Services,Pulkovo Aviation Enterprise,,BAM,BUSINESS AIR,Canada,N
1351,British Antarctic Survey,Pulkovo Aviation Enterprise,,BAN,PENGUIN,United Kingdom,N
1352,Bradly Air (Charter) Services,Pulkovo Aviation Enterprise,,BAR,BRADLEY,Canada,N
1353,Bissau Airlines,Pulkovo Aviation Enterprise,,BAU,AIR BISSAU,Guinea-Bissau,N
1354,Bay Aviation Ltd,Pulkovo Aviation Enterprise,,BAV,BAY AIR,Bangladesh,N
1355,British Airways,Pulkovo Aviation Enterprise,BA,BAW,SPEEDBIRD,United Kingdom,Y
1356,Best Aero Handling Ltd,Pulkovo Aviation Enterprise,,BAX,,Russia,N
1357,Bayon Airlines,Pulkovo Aviation Enterprise,,BAY,BAYON,Cambodia,N
